resortId,day,skierId,liftId,time
0,1,1177,1,316
0,1,1190,26,316
0,1,1234,34,316
0,1,1243,19,316
0,1,1283,32,316
0,1,1337,4,316
0,1,1362,12,316
0,1,1367,12,316
0,1,1371,26,316
0,1,1443,11,316
0,1,1477,36,316
0,1,1501,38,316
0,1,1542,37,316
0,1,1547,8,316
0,1,1549,40,316
0,1,1560,40,316
0,1,1570,32,316
0,1,1623,20,316
0,1,1672,38,316
0,1,1675,39,316
0,1,1713,29,316
0,1,1760,5,316
0,1,1774,37,316
0,1,1790,4,316
0,1,1791,31,316
0,1,1792,34,316
0,1,1794,3,316
0,1,1843,6,316
0,1,1845,12,316
0,1,1850,28,316
0,1,1870,35,316
0,1,1928,36,316
0,1,1940,11,316
0,1,1942,9,316
0,1,1969,35,316
0,1,1999,29,316
0,1,2016,14,316
0,1,2030,11,316
0,1,2060,8,316
0,1,2083,21,316
0,1,2130,24,316
0,1,2145,39,316
0,1,2215,5,316
0,1,2222,26,316
0,1,2227,23,316
0,1,2240,37,316
0,1,2253,24,316
0,1,2258,23,316
0,1,2280,16,316
0,1,2298,28,316
0,1,2320,39,316
0,1,2322,1,316
0,1,2345,25,316
0,1,2361,11,316
0,1,2368,23,316
0,1,2381,31,316
0,1,2387,37,316
0,1,2435,16,316
0,1,2441,28,316
0,1,2453,40,316
0,1,2464,25,316
0,1,2468,9,316
0,1,2470,20,316
0,1,2480,14,316
0,1,2485,33,316
0,1,2511,15,316
0,1,2531,2,316
0,1,2564,16,316
0,1,2578,2,316
0,1,2588,19,316
0,1,2607,20,316
0,1,2625,8,316
0,1,2672,6,316
0,1,2682,10,316
0,1,2683,6,316
0,1,2705,18,316
0,1,2743,8,316
0,1,2787,38,316
0,1,2832,7,316
0,1,2862,13,316
0,1,2864,24,316
0,1,2866,7,316
0,1,2872,3,316
0,1,2880,26,316
0,1,2910,26,316
0,1,2929,5,316
0,1,2941,35,316
0,1,2942,30,316
0,1,2943,18,316
0,1,2975,40,316
0,1,2986,13,316
0,1,2989,5,316
0,1,3011,20,316
0,1,3060,29,316
0,1,3082,12,316
0,1,3147,16,316
0,1,3157,2,316
0,1,3180,33,316
0,1,3183,20,316
0,1,3189,27,316
0,1,3210,20,316
0,1,3222,37,316
0,1,3263,4,316
0,1,3297,4,316
0,1,3320,5,316
0,1,3322,9,316
0,1,3395,33,316
0,1,3406,18,316
0,1,3440,37,316
0,1,3474,25,316
0,1,3497,6,316
0,1,3534,30,316
0,1,3542,30,316
0,1,3550,15,316
0,1,3551,25,316
0,1,3569,20,316
0,1,3578,38,316
0,1,3622,21,316
0,1,3632,30,316
0,1,3633,18,316
0,1,3646,17,316
0,1,3668,7,316
0,1,3684,21,316
0,1,3692,7,316
0,1,3694,17,316
0,1,3700,21,316
0,1,3703,24,316
0,1,3736,3,316
0,1,3748,9,316
0,1,3799,32,316
0,1,3800,4,316
0,1,3856,7,316
0,1,3964,33,316
0,1,3981,2,316
0,1,3992,13,316
0,1,4022,14,316
0,1,4025,28,316
0,1,4038,2,316
0,1,4065,6,316
0,1,4069,11,316
0,1,4075,10,316
0,1,4083,32,316
0,1,4095,28,316
0,1,4112,3,316
0,1,4139,34,316
0,1,4163,13,316
0,1,4167,33,316
0,1,4175,25,316
0,1,4199,9,316
0,1,4233,14,316
0,1,4241,14,316
0,1,4245,2,316
0,1,4248,19,316
0,1,4262,27,316
0,1,4274,34,316
0,1,4304,22,316
0,1,4344,9,316
0,1,4367,33,316
0,1,4371,29,316
0,1,4373,9,316
0,1,4478,14,316
0,1,4480,19,316
0,1,4497,39,316
0,1,4507,18,316
0,1,4508,10,316
0,1,4514,29,316
0,1,4529,12,316
0,1,4542,9,316
0,1,4559,5,316
0,1,4583,29,316
0,1,4599,3,316
0,1,4601,19,316
0,1,4603,26,316
0,1,4655,14,316
0,1,4681,30,316
0,1,4685,15,316
0,1,4686,37,316
0,1,4695,17,316
0,1,4720,34,316
0,1,4729,22,316
0,1,4732,14,316
0,1,4735,25,316
0,1,4739,11,316
0,1,4752,4,316
0,1,4791,11,316
0,1,4797,7,316
0,1,4803,35,316
0,1,4814,14,316
0,1,4827,38,316
0,1,4847,32,316
0,1,4863,37,316
0,1,4871,19,316
0,1,4878,1,316
0,1,4889,7,316
0,1,4898,14,316
0,1,4900,33,316
0,1,4913,22,316
0,1,4921,20,316
0,1,4953,29,316
0,1,4988,22,316
0,1,5013,23,316
0,1,5024,29,316
0,1,5026,20,316
0,1,5046,31,316
0,1,5056,16,316
0,1,5064,18,316
0,1,5082,34,316
0,1,5102,39,316
0,1,5120,31,316
0,1,5126,38,316
0,1,5128,23,316
0,1,5139,34,316
0,1,5178,14,316
0,1,5201,31,316
0,1,5203,40,316
0,1,5232,19,316
0,1,5302,39,316
0,1,5310,14,316
0,1,5324,32,316
0,1,5325,17,316
0,1,5332,14,316
0,1,5416,34,316
0,1,5434,7,316
0,1,5478,14,316
0,1,5531,24,316
0,1,5588,16,316
0,1,5603,32,316
0,1,5616,8,316
0,1,5632,1,316
0,1,5641,32,316
0,1,5644,17,316
0,1,5645,22,316
0,1,5708,24,316
0,1,5709,22,316
0,1,5713,10,316
0,1,5715,38,316
0,1,5743,2,316
0,1,5746,7,316
0,1,5747,10,316
0,1,5777,14,316
0,1,5851,38,316
0,1,5852,28,316
0,1,5857,14,316
0,1,5864,9,316
0,1,5910,24,316
0,1,5947,28,316
0,1,5948,17,316
0,1,5966,24,316
0,1,5968,21,316
0,1,5986,12,316
0,1,6003,14,316
0,1,6055,40,316
0,1,6060,7,316
0,1,6067,18,316
0,1,6098,38,316
0,1,6101,33,316
0,1,6102,20,316
0,1,6144,21,316
0,1,6193,3,316
0,1,6207,6,316
0,1,6238,29,316
0,1,6242,18,316
0,1,6259,9,316
0,1,6316,3,316
0,1,6354,9,316
0,1,6365,26,316
0,1,6427,14,316
0,1,6452,29,316
0,1,6455,36,316
0,1,6462,19,316
0,1,6491,3,316
0,1,6497,23,316
0,1,6513,3,316
0,1,6531,40,316
0,1,6532,3,316
0,1,6534,12,316
0,1,6565,28,316
0,1,6578,30,316
0,1,6587,21,316
0,1,6592,33,316
0,1,6594,13,316
0,1,6595,40,316
0,1,6602,34,316
0,1,6608,5,316
0,1,6695,2,316
0,1,6774,16,316
0,1,6776,13,316
0,1,6806,22,316
0,1,6810,2,316
0,1,6819,20,316
0,1,6826,33,316
0,1,6848,1,316
0,1,6870,10,316
0,1,6875,32,316
0,1,6914,38,316
0,1,6931,35,316
0,1,6963,38,316
0,1,6964,37,316
0,1,6996,29,316
0,1,6999,27,316
0,1,7008,17,316
0,1,7019,17,316
0,1,7050,9,316
0,1,7057,1,316
0,1,7059,9,316
0,1,7070,26,316
0,1,7081,3,316
0,1,7083,36,316
0,1,7118,26,316
0,1,7123,29,316
0,1,7153,15,316
0,1,7159,27,316
0,1,7162,11,316
0,1,7166,34,316
0,1,7219,3,316
0,1,7239,3,316
0,1,7268,21,316
0,1,7300,13,316
0,1,7371,19,316
0,1,7417,24,316
0,1,7444,17,316
0,1,7459,24,316
0,1,7487,10,316
0,1,7506,6,316
0,1,7536,11,316
0,1,7578,35,316
0,1,7586,15,316
0,1,7596,34,316
0,1,7627,15,316
0,1,7633,23,316
0,1,7651,4,316
0,1,7660,12,316
0,1,7683,35,316
0,1,7684,5,316
0,1,7752,2,316
0,1,7763,40,316
0,1,7771,19,316
0,1,7773,9,316
0,1,7778,29,316
0,1,7779,38,316
0,1,7782,6,316
0,1,7810,19,316
